Vehicle_ID,Region_Code,Odometer_Reading,Purchase_Date,Vehicle_Age_Years,Daily_Commute,Service_Type
VH-2882,South,165978,2010-08-10,14,14.553918123629813,Major_Service
VH-2883,West,29751,2022-10-22,2,19.576155692024727,Oil_Change
VH-2884,East,61699,2019-02-01,6,,Tire_Rotation
VH-2885,Central,75918,2018-10-27,6,23.584738940596875,Tire_Rotation
VH-2886,Central,79411,2018-02-23,7,42.20733036091967,Tire_Rotation
VH-2887,East,82674,2018-09-22,6,33.19272649609249,Tire_Rotation
VH-2888,South,90479,2017-04-10,8,36.3239580507924,Major_Service
VH-2889,South,37352,2021-12-10,3,29.540007827059565,Oil_Change
VH-2890,Central,168770,2011-05-29,14,16.164490896591424,Major_Service
VH-2891,East,100521,2016-09-06,8,31.084767018147723,Major_Service
VH-2892,East,81203,2019-04-17,6,24.840669243677446,Oil_Change
VH-2893,West,148208,2012-12-26,12,31.927526775298986,Major_Service
VH-2894,West,127658,2014-05-01,11,31.838851918970533,Major_Service
VH-2895,Central,31570,2023-02-11,2,,Oil_Change
VH-2896,South,96834,2016-07-03,9,21.3601516225104,Major_Service
VH-2897,South,35571,2022-08-07,2,29.75521732946372,Oil_Change
VH-2898,North,111726,2016-01-18,9,20.76786194249927,Major_Service
VH-2899,North,67737,2019-03-15,6,14.062579089688025,Tire_Rotation
VH-2900,North,135454,2014-04-23,11,16.545311589989094,Major_Service
VH-2901,South,55448,2020-08-25,4,22.08441152272532,Tire_Rotation
VH-2902,South,151497,2012-06-12,13,32.11304515102323,Major_Service
VH-2903,West,59371,2019-11-16,5,25.74269858699197,Tire_Rotation
VH-2904,East,34208,2021-12-17,3,39.07501111711049,Oil_Change
VH-2905,West,123430,2015-05-05,10,8.84507678428081,Major_Service
VH-2906,West,77790,2018-06-22,7,23.72909965506734,Tire_Rotation
VH-2907,Central,45268,2021-06-08,4,35.07496582628916,Tire_Rotation
VH-2908,Central,62365,2019-12-05,5,42.87198048559122,Tire_Rotation
VH-2909,North,99202,2016-06-16,9,27.872106817111764,Major_Service
VH-2910,Central,56082,2021-03-15,4,20.284080733435644,Tire_Rotation
VH-2911,South,30490,2023-03-19,2,40.49188148728237,Tire_Rotation
VH-2912,West,11735,2023-08-23,1,27.69334492391025,Oil_Change
VH-2913,Central,79299,2018-07-10,6,30.555921678820734,Tire_Rotation
VH-2914,East,139307,2013-11-25,11,,Major_Service
VH-2915,West,138785,2013-01-20,12,36.08038407024886,Major_Service
VH-2916,South,111492,2015-01-29,10,3.4972504694839834,Major_Service
VH-2917,West,87706,2017-09-21,7,22.403832186664854,Major_Service
VH-2918,South,124257,2014-11-29,10,24.632197016562177,Major_Service
VH-2919,East,80605,2017-12-10,7,,Tire_Rotation
VH-2920,South,107260,2016-03-02,9,35.15599183771482,Major_Service
VH-2921,Central,71937,2018-08-22,6,20.37168235991205,Oil_Change
VH-2922,Central,50508,2020-12-31,4,36.08180731131672,Tire_Rotation
VH-2923,Central,52009,2020-03-14,5,42.39104163325999,Tire_Rotation
VH-2924,East,82600,2018-03-25,7,28.202663353104228,Tire_Rotation
VH-2925,Central,173779,2010-09-22,14,20.207159643388025,Major_Service
VH-2926,South,139380,2013-10-07,11,46.838492639565544,Major_Service
VH-2927,North,37603,2021-04-25,4,19.52837828845398,Oil_Change
VH-2928,Central,96662,2016-12-26,8,11.439521265816452,Major_Service
VH-2929,West,102353,2016-05-10,9,23.635081700764943,Major_Service
VH-2930,North,62164,2020-02-22,5,51.51147746691015,Tire_Rotation
VH-2931,East,131700,2014-09-30,10,23.88611417769779,Major_Service
VH-2932,South,10219,2023-07-24,1,44.518512765762836,Oil_Change
VH-2933,North,173594,2010-06-22,15,23.221168530518476,Major_Service
VH-2934,North,15554,2023-03-11,2,21.027537613847112,Oil_Change
VH-2935,West,78774,2018-06-30,7,33.203857573707,Tire_Rotation
VH-2936,North,127764,2014-08-17,10,35.27154140415587,Major_Service
VH-2937,West,132688,2014-06-16,11,35.9496609290813,Major_Service
VH-2938,East,166345,2010-12-04,14,35.79540012911991,Major_Service
VH-2939,East,56827,2020-08-25,4,14.362072358073814,Tire_Rotation
VH-2940,West,42291,2021-10-24,3,32.95526533549541,Oil_Change
VH-2941,East,153063,2012-01-20,13,26.890639311805668,Major_Service
VH-2942,West,148675,2012-08-17,12,33.83069912248309,Major_Service
VH-2943,South,112625,2015-12-02,9,23.758294622097345,Major_Service
VH-2944,West,82411,2018-08-21,6,36.43349629065047,Tire_Rotation
VH-2945,South,148838,2012-08-15,12,32.6007730501004,Major_Service
VH-2946,North,118836,2014-09-01,10,40.28586049848259,Major_Service
VH-2947,North,29847,2023-01-14,2,19.75578849465818,Oil_Change
VH-2948,South,22786,2023-05-23,2,43.27937458928797,Oil_Change
VH-2949,Central,23316,2022-08-15,2,25.25690717213967,Oil_Change
VH-2950,East,82854,2018-04-24,7,40.34947598615495,Tire_Rotation
VH-2951,East,8998,2023-04-30,2,28.290729068588362,Oil_Change
VH-2952,East,79560,2018-03-16,7,18.284310888137746,Oil_Change
VH-2953,Central,75372,2019-01-01,6,27.181562016861488,Major_Service
VH-2954,South,14566,2022-08-15,2,32.54336516937822,Oil_Change
VH-2955,North,116416,2015-08-28,9,26.06444022873673,Major_Service
VH-2956,Central,76145,2018-05-31,7,22.39610820672489,Tire_Rotation
VH-2957,West,172485,2010-09-05,14,19.64204901503177,Major_Service
VH-2958,North,166585,2011-06-16,14,29.663882474959852,Major_Service
VH-2959,East,166664,2010-12-29,14,19.179694953811335,Major_Service
VH-2960,North,32402,2022-01-26,3,1.9855796792569933,Oil_Change
VH-2961,South,30511,2022-08-13,2,36.82193970628235,Oil_Change
VH-2962,West,144333,2012-09-24,12,48.71069057521931,Major_Service
VH-2963,West,52577,2020-08-30,4,33.94169024358231,Tire_Rotation
VH-2964,East,60526,2019-07-16,5,,Tire_Rotation
VH-2965,Central,165930,2011-02-05,14,47.00876836476217,Major_Service
VH-2966,West,44098,2021-03-12,4,25.615167561648718,Tire_Rotation
VH-2967,East,78355,2018-07-27,6,39.52363083656817,Tire_Rotation
VH-2968,South,84775,2017-12-08,7,22.23930263495503,Tire_Rotation
VH-2969,West,156855,2011-12-14,13,25.051952401259456,Major_Service
VH-2970,South,156259,2011-12-21,13,35.793584831643884,Major_Service
VH-2971,South,112603,2015-08-26,9,37.79666362185208,Major_Service
VH-2972,East,79836,2018-07-24,6,27.494111546887908,Major_Service
VH-2973,South,55289,2020-03-16,5,41.06049711311007,Tire_Rotation
VH-2974,West,150920,2013-02-04,12,,Major_Service
VH-2975,West,119239,2015-01-17,10,30.806624419250884,Major_Service
VH-2976,East,87052,2016-12-27,8,29.88608694518538,Major_Service
VH-2977,South,120498,2014-12-18,10,40.89101979999813,Major_Service
VH-2978,North,123506,2015-01-14,10,42.908563407339244,Major_Service
VH-2979,West,131984,2014-02-14,11,42.654307566195264,Major_Service
VH-2980,East,45447,2020-08-23,4,,Tire_Rotation
VH-2981,North,157235,2011-09-26,13,15.491038733735746,Major_Service
VH-2982,West,76121,2018-11-16,6,26.065675949314144,Major_Service
VH-2983,North,23556,2023-01-01,2,19.03986996064148,Oil_Change
VH-2984,Central,35572,2021-06-30,4,52.053154036168465,Oil_Change
VH-2985,North,66357,2019-07-21,5,22.27292755041658,Tire_Rotation
VH-2986,South,22597,2022-06-05,3,25.009556981958163,Oil_Change
VH-2987,East,66040,2019-05-11,6,16.526801050962014,Tire_Rotation
VH-2988,West,121064,2014-12-07,10,24.75462000220259,Major_Service
VH-2989,North,40551,2021-11-20,3,27.95325216487255,Oil_Change
VH-2990,East,80464,2018-06-06,7,34.44460694664937,Tire_Rotation
VH-2991,Central,164963,2011-04-08,14,30.062620706210566,Major_Service
VH-2992,North,49630,2021-08-08,3,37.46242521297758,Tire_Rotation
VH-2993,East,178268,2010-11-16,14,20.623618971388215,Major_Service
VH-2994,North,24991,2022-06-02,3,33.67177056143792,Oil_Change
VH-2995,North,24265,2022-12-26,2,20.982824657420203,Oil_Change
VH-2996,West,77296,2018-02-11,7,,Tire_Rotation
VH-2997,East,56875,2020-06-14,5,15.180258669032254,Tire_Rotation
VH-2998,Central,175291,2011-01-16,14,41.81541588848472,Tire_Rotation
VH-2999,South,90346,2017-09-08,7,22.58683189990424,Major_Service
VH-3000,South,72747,2018-02-02,7,44.50564115162009,Tire_Rotation
VH-3001,East,161713,2012-03-30,13,24.1749180687505,Major_Service
VH-3002,East,178144,2010-07-24,14,35.36297219344826,Major_Service
VH-3003,East,162107,2011-11-28,13,33.741148296877505,Tire_Rotation
VH-3004,West,43887,2021-06-18,4,28.33756922120744,Tire_Rotation
VH-3005,North,57988,2019-12-30,5,15.693484837468674,Tire_Rotation
VH-3006,South,15145,2022-10-29,2,43.742260274653404,Oil_Change
VH-3007,Central,49357,2021-05-01,4,42.57425416698365,Tire_Rotation
VH-3008,West,91913,2017-01-03,8,18.09326748424631,Major_Service
VH-3009,South,66613,2019-06-20,6,35.740696767081275,Tire_Rotation
VH-3010,South,157593,2011-03-01,14,9.65994721737259,Major_Service
VH-3011,West,73283,2018-11-13,6,24.354602894508638,Tire_Rotation
VH-3012,North,88265,2018-01-27,7,18.310275234346634,Tire_Rotation
VH-3013,South,120217,2015-10-21,9,43.036393905418976,Major_Service
VH-3014,North,78982,2018-08-25,6,30.31398135027268,Tire_Rotation
VH-3015,West,68620,2019-05-07,6,28.238783277467807,Tire_Rotation
VH-3016,West,68015,2019-05-27,6,28.506905648593246,Tire_Rotation
VH-3017,North,137601,2013-06-28,12,26.670029132935973,Major_Service
VH-3018,West,142697,2012-10-19,12,36.68865248893983,Major_Service
VH-3019,North,48963,2020-11-14,4,28.18376046800131,Tire_Rotation
VH-3020,East,128006,2013-08-01,11,20.84844965267793,Major_Service
VH-3021,North,176545,2011-02-15,14,29.19758413350343,Major_Service
VH-3022,West,110321,2015-06-03,10,,Major_Service
VH-3023,North,141878,2012-03-02,13,18.859469915247505,Major_Service
VH-3024,West,54615,2020-09-03,4,40.60018278966225,Tire_Rotation
VH-3025,Central,149089,2012-06-02,13,35.847756936278884,Major_Service
VH-3026,Central,95947,2016-04-14,9,,Major_Service
VH-3027,South,113705,2016-05-12,9,12.196509646136938,Major_Service
VH-3028,South,33761,2022-11-30,2,30.02785490286874,Oil_Change
VH-3029,North,176571,2010-06-14,15,,Major_Service
VH-3030,East,158719,2011-04-15,14,17.26369545400619,Major_Service
VH-3031,West,93714,2017-05-01,8,,Major_Service
VH-3032,West,166377,2010-07-11,14,26.941072288933125,Major_Service
VH-3033,North,79664,2018-07-08,6,18.612486122255092,Tire_Rotation
VH-3034,South,174341,2010-06-19,15,,Major_Service
VH-3035,West,20136,2022-05-24,3,30.0016397819919,Oil_Change
VH-3036,Central,119753,2015-08-28,9,29.806087214025247,Major_Service
VH-3037,South,122820,2014-09-10,10,27.522112209691535,Major_Service
VH-3038,South,139432,2012-11-29,12,28.659246836032803,Major_Service
VH-3039,Central,47487,2021-09-10,3,30.90361634077771,Oil_Change
VH-3040,Central,89773,2017-10-08,7,,Major_Service
VH-3041,East,123590,2014-05-20,11,34.579280129092936,Major_Service
VH-3042,South,25605,2022-06-20,3,17.620969921223193,Oil_Change
VH-3043,North,43367,2021-03-01,4,8.360950108711833,Tire_Rotation
VH-3044,West,121132,2014-08-23,10,25.859919280309292,Major_Service
VH-3045,Central,168059,2011-05-05,14,49.64883637463194,Major_Service
VH-3046,South,94390,2017-01-31,8,19.315663808059107,Major_Service
VH-3047,East,136935,2013-07-23,11,31.860612832324996,Major_Service
VH-3048,North,116842,2015-05-02,10,46.31538043843581,Major_Service
VH-3049,Central,164670,2011-08-28,13,37.859876486507744,Major_Service
VH-3050,North,22829,2023-02-16,2,37.636739865680696,Oil_Change
VH-3051,Central,169879,2010-07-03,15,30.816401356858673,Major_Service
VH-3052,Central,31470,2022-11-30,2,48.613116189255386,Oil_Change
VH-3053,East,167844,2010-12-26,14,38.076214441241916,Major_Service
VH-3054,East,16251,2022-12-27,2,26.015316505803256,Oil_Change
VH-3055,West,64411,2020-01-27,5,60.01704938842281,Tire_Rotation
VH-3056,Central,16490,2023-07-20,1,44.08563520902202,Oil_Change
VH-3057,West,162619,2011-04-27,14,27.498182877125753,Major_Service
VH-3058,North,142209,2013-05-08,12,37.10611476186057,Major_Service
VH-3059,Central,80506,2018-01-11,7,34.487093488392254,Tire_Rotation
VH-3060,West,62908,2020-01-25,5,29.933224166096842,Major_Service
VH-3061,South,33203,2021-04-17,4,26.316029982773824,Oil_Change
VH-3062,West,92190,2017-06-28,8,23.4838947523659,Major_Service
VH-3063,Central,183140,2010-09-22,14,30.387288173635653,Major_Service
VH-3064,Central,42957,2021-09-01,3,44.93377188466964,Oil_Change
VH-3065,East,102309,2015-09-06,9,38.417781500869516,Major_Service
VH-3066,Central,111968,2014-07-29,10,39.70833691479869,Major_Service
VH-3067,North,72975,2018-12-31,6,22.642446230125394,Tire_Rotation
VH-3068,South,105857,2016-05-18,9,50.21284633791049,Major_Service
VH-3069,North,71401,2019-05-14,6,53.464811999051705,Tire_Rotation
VH-3070,South,157496,2012-04-19,13,22.963998961493544,Major_Service
VH-3071,West,35227,2022-05-14,3,47.599490174417824,Oil_Change
VH-3072,North,164601,2010-12-12,14,,Major_Service
VH-3073,East,151846,2012-03-20,13,38.87778538400608,Major_Service
VH-3074,West,134060,2014-01-08,11,23.270598226979626,Major_Service
VH-3075,South,106001,2015-08-10,9,31.499120807624568,Major_Service
VH-3076,Central,32233,2022-01-30,3,22.882252320005943,Oil_Change
VH-3077,North,73937,2019-01-07,6,38.48012253745926,Tire_Rotation
VH-3078,South,110660,2015-05-08,10,25.380524511885618,Major_Service
VH-3079,South,61203,2020-01-09,5,44.77705314795753,Tire_Rotation
VH-3080,Central,53835,2020-03-10,5,20.433465247197923,Tire_Rotation
VH-3081,North,90390,2017-10-13,7,32.933548683671845,Major_Service
VH-3082,South,68461,2019-02-27,6,22.41864276723444,Tire_Rotation
VH-3083,Central,113364,2016-05-12,9,30.757830578170733,Major_Service
VH-3084,East,66300,2020-03-20,5,30.842277746746177,Tire_Rotation
VH-3085,East,178790,2010-03-12,15,55.11281307468506,Major_Service
VH-3086,East,108573,2016-07-16,8,27.287966564811462,Major_Service
VH-3087,East,145935,2012-03-31,13,32.240147776653316,Major_Service
VH-3088,Central,97897,2016-07-06,8,28.761312686882228,Major_Service
VH-3089,East,138574,2013-02-15,12,38.04696959656171,Major_Service
VH-3090,South,169136,2011-05-19,14,35.77276054959202,Major_Service
VH-3091,West,97385,2017-12-22,7,37.09459299294035,Oil_Change
VH-3092,West,38055,2021-10-04,3,25.316027835909264,Oil_Change
VH-3093,West,108148,2016-05-12,9,28.984848843396193,Oil_Change
VH-3094,Central,12179,2023-08-04,1,23.119805030553596,Oil_Change
VH-3095,Central,31749,2022-05-21,3,28.19989221310827,Oil_Change
VH-3096,North,171334,2010-10-01,14,37.324434014654145,Major_Service
VH-3097,South,86164,2017-07-15,7,34.73645996611848,Major_Service
VH-3098,Central,42442,2021-11-02,3,41.76789940084491,Oil_Change
VH-3099,East,52558,2019-11-03,5,19.13426890778209,Tire_Rotation
VH-3100,East,26277,2022-12-22,2,48.548012093548216,Oil_Change
VH-3101,East,123212,2014-05-27,11,41.97871408052637,Major_Service
VH-3102,Central,143530,2012-11-04,12,7.5126275114723455,Major_Service
VH-3103,Central,118939,2015-01-30,10,33.198417344187554,Major_Service
VH-3104,Central,65296,2019-09-29,5,31.22673288626093,Tire_Rotation
VH-3105,Central,37037,2021-10-17,3,27.088591088953223,Oil_Change
VH-3106,East,60348,2020-06-10,5,17.217928358539286,Tire_Rotation
VH-3107,North,84495,2016-12-25,8,26.06224306206681,Major_Service
VH-3108,Central,153511,2012-02-15,13,33.590721715507264,Major_Service
VH-3109,South,107755,2015-10-20,9,37.79912588717577,Major_Service
VH-3110,West,136966,2012-12-28,12,36.36034873014691,Major_Service
VH-3111,West,144600,2012-10-06,12,39.54566891973789,Major_Service
VH-3112,Central,142887,2012-11-03,12,21.015220705514302,Major_Service
VH-3113,Central,89007,2017-08-21,7,22.223864670841714,Major_Service
VH-3114,Central,140227,2013-08-13,11,40.5459084323766,Major_Service
VH-3115,Central,111554,2015-07-06,9,47.46870494587309,Major_Service
VH-3116,South,116611,2014-08-04,10,21.246298395533998,Major_Service
VH-3117,West,138775,2013-08-03,11,4.3298771488240675,Major_Service
VH-3118,Central,160135,2011-02-14,14,,Major_Service
VH-3119,Central,103688,2016-07-03,9,39.86330450000055,Major_Service
VH-3120,North,76981,2018-06-15,7,27.005248917588027,Tire_Rotation
VH-3121,West,91888,2017-08-05,7,,Major_Service
VH-3122,West,67245,2019-03-16,6,,Tire_Rotation
VH-3123,West,24093,2022-12-19,2,53.12541948524902,Oil_Change
VH-3124,North,39804,2021-04-10,4,,Oil_Change
VH-3125,East,43508,2021-07-18,3,16.656220547635627,Major_Service
VH-3126,North,66809,2019-07-27,5,18.91864367309008,Tire_Rotation
VH-3127,East,94164,2017-03-17,8,36.73576692249067,Major_Service
VH-3128,East,127496,2014-04-29,11,33.23015900099273,Major_Service
VH-3129,West,50527,2020-03-15,5,40.80119071306983,Tire_Rotation
VH-3130,East,39568,2022-08-19,2,39.214331369561215,Oil_Change
VH-3131,East,30632,2023-03-23,2,29.27100646038724,Oil_Change
VH-3132,North,38455,2021-12-31,3,43.13620981531591,Oil_Change
VH-3133,East,118915,2014-08-28,10,26.393267967285315,Major_Service
VH-3134,West,72739,2018-09-17,6,35.348315409599564,Tire_Rotation
VH-3135,North,114284,2015-07-31,9,20.52751252963224,Major_Service
VH-3136,South,114524,2015-05-05,10,26.83868797449244,Major_Service
VH-3137,East,68179,2019-08-20,5,37.96317323555572,Tire_Rotation
VH-3138,East,125443,2014-01-15,11,24.8882369348571,Major_Service
VH-3139,North,129160,2013-10-12,11,38.748331161185654,Major_Service
VH-3140,West,141281,2014-01-31,11,20.355539924932245,Major_Service
VH-3141,Central,129531,2014-02-03,11,30.682304695965396,Major_Service
VH-3142,West,35646,2021-06-26,4,44.23517361880263,Oil_Change
VH-3143,North,31320,2022-03-01,3,37.95726132803016,Oil_Change
VH-3144,West,69582,2019-07-08,5,22.342039490904483,Tire_Rotation
VH-3145,East,175388,2011-02-02,14,35.766333778536044,Major_Service
VH-3146,East,22871,2023-07-09,1,16.215329278504704,Oil_Change
VH-3147,West,46243,2021-03-10,4,17.36026121180677,Tire_Rotation
VH-3148,Central,65953,2020-07-29,4,31.42783242022901,Tire_Rotation
VH-3149,East,118626,2014-10-31,10,12.404039467139444,Major_Service
VH-3150,South,76926,2019-06-20,6,42.48995040342942,Oil_Change
VH-3151,West,144953,2012-05-24,13,31.92197655897796,Major_Service
VH-3152,North,50434,2020-07-20,4,42.89214825245301,Tire_Rotation
VH-3153,Central,110082,2015-12-06,9,11.571950219690006,Major_Service
VH-3154,Central,29749,2022-10-09,2,42.78898118151183,Oil_Change
VH-3155,West,99500,2016-11-08,8,43.27495948491358,Major_Service
VH-3156,East,158019,2011-02-20,14,39.67057046465787,Major_Service
VH-3157,Central,72255,2018-03-27,7,37.569254266925924,Tire_Rotation
VH-3158,South,108210,2015-07-20,9,23.60847429195619,Major_Service
VH-3159,West,172681,2010-07-20,14,50.80610194201007,Tire_Rotation
VH-3160,South,102126,2016-10-23,8,42.883621801025,Major_Service
VH-3161,Central,57987,2020-02-09,5,16.948794953447525,Tire_Rotation
VH-3162,East,111663,2015-04-03,10,12.230130760907272,Major_Service
VH-3163,West,138788,2014-01-16,11,26.38270554518593,Major_Service
VH-3164,West,167231,2011-07-26,13,18.0899209680571,Major_Service
VH-3165,West,173483,2010-08-28,14,16.344397892442757,Major_Service
VH-3166,West,71743,2019-03-03,6,32.47009160896866,Tire_Rotation
VH-3167,South,39992,2021-04-26,4,50.52119767802973,Tire_Rotation
VH-3168,East,106068,2016-05-28,9,36.84429926199446,Major_Service
VH-3169,West,27961,2022-08-23,2,,Oil_Change
VH-3170,East,59015,2020-08-10,4,40.62593319088567,Tire_Rotation
VH-3171,North,72944,2018-11-15,6,35.16328956175835,Tire_Rotation
VH-3172,Central,119209,2015-05-03,10,24.603578865595733,Major_Service
VH-3173,North,155812,2012-01-17,13,37.933554129690435,Major_Service
VH-3174,West,130457,2014-02-03,11,14.016724293766384,Major_Service
VH-3175,Central,116011,2015-03-14,10,,Major_Service
VH-3176,East,148704,2012-09-04,12,19.32195205006495,Major_Service
VH-3177,South,79181,2018-08-08,6,6.311841292572172,Tire_Rotation
VH-3178,Central,119900,2015-05-17,10,18.89041735149546,Major_Service
VH-3179,West,92287,2017-07-20,7,31.59205370226174,Major_Service
VH-3180,East,140693,2013-11-14,11,28.57575122523746,Major_Service
